date,amount,product
2040-12-14,122.21,A
2040-12-15,99.33,C
2040-12-16,70.08,B
2040-12-17,115.81,A
2040-12-18,107.22,C
2040-12-19,90.17,C
2040-12-20,81.13,A
2040-12-21,121.39,B
2040-12-22,84.5,A
2040-12-23,103.61,B
2040-12-24,89.96,C
2040-12-25,104.22,C
2040-12-26,80.01,C
2040-12-27,91.35,B
2040-12-28,85.09,A
2040-12-29,91.12,B
2040-12-30,113.9,B
2040-12-31,81.89,C
2041-01-01,114.12,B
2041-01-02,91.68,B
2041-01-03,83.44,B
2041-01-04,85.62,C
2041-01-05,71.89,B
2041-01-06,100.71,B
2041-01-07,92.1,A
2041-01-08,89.49,A
2041-01-09,116.73,A
2041-01-10,91.89,C
2041-01-11,109.53,B
2041-01-12,109.86,A
2041-01-13,75.11,A
2041-01-14,129.38,B
2041-01-15,101.67,C
2041-01-16,82.66,C
2041-01-17,126.06,C
2041-01-18,116.33,C
2041-01-19,122.68,C
2041-01-20,93.68,B
2041-01-21,110.62,C
2041-01-22,118.28,C
2041-01-23,86.99,C
2041-01-24,80.49,A
2041-01-25,126.02,A
2041-01-26,121.09,B
2041-01-27,74.71,A
2041-01-28,86.49,A
2041-01-29,121.64,A
2041-01-30,102.89,A
2041-01-31,110.58,C
2041-02-01,90.7,A
2041-02-02,82.7,C
2041-02-03,108.82,B
2041-02-04,91.55,B
2041-02-05,81,C
2041-02-06,114.95,C
2041-02-07,85.35,C
2041-02-08,120.89,C
2041-02-09,125.39,A
2041-02-10,72.73,C
2041-02-11,95.7,A
2041-02-12,121.26,B
2041-02-13,109.82,C
2041-02-14,108.88,C
2041-02-15,121.36,C
2041-02-16,92.72,B
2041-02-17,129.41,C
2041-02-18,91.14,B
2041-02-19,101.95,B
2041-02-20,77.64,C
2041-02-21,115.67,A
2041-02-22,76.44,C
2041-02-23,120.33,B
2041-02-24,70.57,A
2041-02-25,84.07,C
2041-02-26,83.91,A
2041-02-27,127.49,C
2041-02-28,98.2,A
2041-03-01,98.27,B
2041-03-02,76.37,C
2041-03-03,117.85,C
2041-03-04,115.12,B
2041-03-05,98.39,B
2041-03-06,112.47,B
2041-03-07,106.54,B
2041-03-08,93.26,B
2041-03-09,81,A
2041-03-10,76.5,A
2041-03-11,77.79,C
2041-03-12,117.05,A
2041-03-13,109.57,B
2041-03-14,97.31,C
2041-03-15,99.46,A
2041-03-16,95.96,A
2041-03-17,88.52,A
2041-03-18,70.47,C
2041-03-19,94.44,A
2041-03-20,125.91,A
2041-03-21,104.41,B
2041-03-22,101.59,B
2041-03-23,110.35,B
2041-03-24,112.26,C
2041-03-25,103.17,C
2041-03-26,73.25,B
2041-03-27,111.92,B
2041-03-28,128.69,B
2041-03-29,118.27,C
2041-03-30,89.11,B
2041-03-31,82.86,C
2041-04-01,128.18,A
2041-04-02,125.54,B
2041-04-03,80.1,B
2041-04-04,91.68,B
2041-04-05,70.15,A
2041-04-06,93.05,A
2041-04-07,101.76,B
2041-04-08,89.7,A
2041-04-09,106.64,A
2041-04-10,107.83,B
2041-04-11,91.76,C
2041-04-12,75.23,C
2041-04-13,99.08,C
2041-04-14,85.98,B
2041-04-15,78.35,B
2041-04-16,119.85,B
2041-04-17,122.64,C
2041-04-18,110.63,A
2041-04-19,103.29,A
2041-04-20,91.85,B
2041-04-21,100.23,A
2041-04-22,119.18,A
2041-04-23,85.48,C
2041-04-24,120.27,B
2041-04-25,87.29,B
2041-04-26,82.74,A
2041-04-27,119.94,B
2041-04-28,98.43,A
2041-04-29,84.69,A
2041-04-30,72.4,A
2041-05-01,75.89,C
2041-05-02,88.28,B
2041-05-03,82.2,C
2041-05-04,78.36,C
2041-05-05,118.35,A
2041-05-06,114.93,B
2041-05-07,115.77,A
2041-05-08,75.16,A
2041-05-09,120.94,A
2041-05-10,101.96,C
2041-05-11,76.22,C
2041-05-12,76.19,B
2041-05-13,92.33,B
2041-05-14,108.22,A
2041-05-15,85.79,B
2041-05-16,126.98,B
2041-05-17,76.47,A
2041-05-18,84.5,B
2041-05-19,118.25,B
2041-05-20,119,B
2041-05-21,102.56,A
2041-05-22,111.36,A
2041-05-23,115.12,C
2041-05-24,95.72,B
2041-05-25,102.3,A
2041-05-26,97.1,A
2041-05-27,106.15,A
2041-05-28,77.38,A
2041-05-29,122.01,B
2041-05-30,72.76,B
2041-05-31,86.68,C
2041-06-01,101.75,B
2041-06-02,81.06,A
2041-06-03,91.29,B
2041-06-04,72.93,B
2041-06-05,96.98,B
2041-06-06,85.02,A
2041-06-07,85.6,A
2041-06-08,74.91,C
2041-06-09,123.19,B
2041-06-10,82.63,A
2041-06-11,112.88,A
2041-06-12,125.48,C
2041-06-13,119.04,C
2041-06-14,70.86,C
2041-06-15,110.01,A
2041-06-16,91.34,A
2041-06-17,73.9,B
2041-06-18,100.97,A
2041-06-19,128.2,B
2041-06-20,93.67,C
2041-06-21,99.57,C
2041-06-22,116.21,A
2041-06-23,125.64,B
2041-06-24,128.65,A
2041-06-25,84.7,C
2041-06-26,116.78,B
2041-06-27,91.21,A
2041-06-28,80.3,B
2041-06-29,100.28,B
2041-06-30,100.7,B
2041-07-01,106.67,A
2041-07-02,123.13,A
2041-07-03,75.51,C
2041-07-04,77.48,B
2041-07-05,102.53,C
2041-07-06,128.74,B
2041-07-07,83.68,B
2041-07-08,106.15,C
2041-07-09,86.38,C
2041-07-10,120.68,B
2041-07-11,123.58,C
2041-07-12,110.2,C
2041-07-13,91.49,C
2041-07-14,123.95,C
2041-07-15,99.08,A
2041-07-16,115.31,B
2041-07-17,124.68,C
2041-07-18,81.52,B
2041-07-19,76.03,B
2041-07-20,124.75,C
2041-07-21,87.29,B
2041-07-22,101.36,B
2041-07-23,126.34,A
2041-07-24,81.71,C
2041-07-25,104.81,B
2041-07-26,82.77,B
2041-07-27,104.06,A
2041-07-28,105.48,B
2041-07-29,97.84,A
2041-07-30,127.22,A
2041-07-31,75.92,A
2041-08-01,77.14,B
2041-08-02,74,B
2041-08-03,103.14,A
2041-08-04,82.92,A
2041-08-05,107.7,C
2041-08-06,70.47,C
2041-08-07,76.98,B
2041-08-08,95.62,A
2041-08-09,118.59,A
2041-08-10,114.23,C
2041-08-11,88.12,A
2041-08-12,119.04,A
2041-08-13,129.4,C
2041-08-14,89.12,B
2041-08-15,123.69,C
2041-08-16,100.29,C
2041-08-17,119.86,A
2041-08-18,85.29,A
2041-08-19,91.38,B
2041-08-20,115.83,C
2041-08-21,113.86,B
2041-08-22,118.88,B
2041-08-23,104.59,B
2041-08-24,129.45,A
2041-08-25,84.07,A
2041-08-26,89.61,C
2041-08-27,95.34,A
2041-08-28,126.42,A
2041-08-29,111.67,C
2041-08-30,95.88,C
2041-08-31,129.95,C
2041-09-01,90.93,B
2041-09-02,88.59,A
2041-09-03,75.04,A
2041-09-04,85.86,B
2041-09-05,123.44,A
2041-09-06,86.69,C
2041-09-07,83.31,C
2041-09-08,83.62,B
2041-09-09,105.66,B
2041-09-10,118.81,A
2041-09-11,87.75,C
2041-09-12,108.22,B
2041-09-13,89.84,C
2041-09-14,76.33,A
2041-09-15,88.98,B
2041-09-16,75.18,A
2041-09-17,122.68,A
2041-09-18,129.26,A
2041-09-19,75.31,A
2041-09-20,104.13,C
2041-09-21,118.47,C
2041-09-22,89.58,A
2041-09-23,108,B
2041-09-24,125.43,C
2041-09-25,121.02,A
2041-09-26,88.09,A
2041-09-27,126.07,C
2041-09-28,93.34,C
2041-09-29,71.65,C
2041-09-30,125.46,B
2041-10-01,127.9,A
2041-10-02,76,B
2041-10-03,82.35,A
2041-10-04,128.91,A
2041-10-05,128.67,A
2041-10-06,89.84,A
2041-10-07,116.11,C
2041-10-08,96.32,B
2041-10-09,91.08,B
2041-10-10,127.59,C
2041-10-11,115.69,A
2041-10-12,89.63,A
2041-10-13,79.54,C
2041-10-14,74.88,A
2041-10-15,109.43,A
2041-10-16,77.37,B
2041-10-17,93.83,A
2041-10-18,127.33,C
2041-10-19,113.1,C
2041-10-20,119.73,B
2041-10-21,104.85,C
2041-10-22,129.82,C
2041-10-23,126.69,A
2041-10-24,89.55,A
2041-10-25,88.84,C
2041-10-26,89.18,B
2041-10-27,115.41,A
2041-10-28,108.24,C
2041-10-29,115.59,A
2041-10-30,86.27,A
2041-10-31,80.86,C
2041-11-01,101.11,B
2041-11-02,127.24,C
2041-11-03,122.53,B
2041-11-04,126.26,C
2041-11-05,115.56,B
2041-11-06,116.41,B
2041-11-07,81.24,A
2041-11-08,78.01,B
2041-11-09,75.77,A
2041-11-10,109.98,A
2041-11-11,118.68,C
2041-11-12,129.81,C
2041-11-13,106.89,A
2041-11-14,101.96,A
2041-11-15,127.67,B
2041-11-16,107.5,B
2041-11-17,81.4,C
2041-11-18,83.77,B
2041-11-19,119.18,C
2041-11-20,79.19,C
2041-11-21,76.24,B
2041-11-22,79.12,C
2041-11-23,109.1,A
2041-11-24,128.13,B
2041-11-25,112.05,A
2041-11-26,127.77,A
2041-11-27,102.84,A
2041-11-28,72.71,C
2041-11-29,109.87,A
2041-11-30,90.64,B
2041-12-01,73.94,C
2041-12-02,115.39,A
2041-12-03,119.81,A
2041-12-04,93.93,B
2041-12-05,117.03,C
2041-12-06,114.04,A
2041-12-07,128.64,C
2041-12-08,126.15,A
2041-12-09,105.63,A
2041-12-10,72.76,B
2041-12-11,86.33,C
2041-12-12,95.21,C
2041-12-13,111.79,B
2041-12-14,74.07,A
2041-12-15,110.75,B
2041-12-16,110.27,B
2041-12-17,108.52,B
2041-12-18,109.7,A
2041-12-19,120.4,A
2041-12-20,72.06,B
2041-12-21,116.17,B
2041-12-22,120.4,C
2041-12-23,98.34,C
2041-12-24,79.81,B
2041-12-25,82.34,C
2041-12-26,80.73,B
2041-12-27,82.63,C
2041-12-28,91.74,A
2041-12-29,93.78,A
2041-12-30,94.21,B
2041-12-31,75.43,B
2042-01-01,117.03,A
2042-01-02,77.61,A
2042-01-03,98.1,B
2042-01-04,86.63,B
2042-01-05,92.49,B
2042-01-06,75.88,B
2042-01-07,110.63,C
2042-01-08,74.13,B
2042-01-09,86.96,C
2042-01-10,89.25,B
2042-01-11,120.58,C
2042-01-12,86.68,A
2042-01-13,91.17,C
2042-01-14,79.37,B
2042-01-15,123.47,C
2042-01-16,108.91,C
2042-01-17,94.18,B
2042-01-18,113.33,B
2042-01-19,116.56,A
2042-01-20,93.06,C
2042-01-21,89.87,B
2042-01-22,97.33,B
2042-01-23,96.05,B
2042-01-24,83.2,B
2042-01-25,75.28,C
2042-01-26,113.13,B
2042-01-27,71.51,B
2042-01-28,100.43,C
2042-01-29,72.94,C
2042-01-30,119.08,C
2042-01-31,88.15,C
2042-02-01,115.43,B
2042-02-02,123.59,B
2042-02-03,78.98,A
2042-02-04,72.65,B
2042-02-05,114.48,C
2042-02-06,97.56,B
2042-02-07,77.7,A
2042-02-08,93.61,B
2042-02-09,112.28,C
2042-02-10,101.48,B
2042-02-11,95.01,A
2042-02-12,77.18,A
2042-02-13,109.81,C
2042-02-14,124.73,C
2042-02-15,97.84,C
2042-02-16,99.02,B
2042-02-17,94.14,B
2042-02-18,118,C
2042-02-19,114.64,A
2042-02-20,100.49,C
2042-02-21,103.11,B
2042-02-22,78.26,C
2042-02-23,76.02,B
2042-02-24,100.16,A
2042-02-25,102.48,B
2042-02-26,86.99,A
2042-02-27,81.94,C
2042-02-28,91.33,C
2042-03-01,95,C
2042-03-02,114.76,B
2042-03-03,90.75,A
2042-03-04,75.52,C
2042-03-05,99.85,C
2042-03-06,82.82,B
2042-03-07,99.15,B
2042-03-08,123.82,C
2042-03-09,81.2,B
2042-03-10,70.49,C
2042-03-11,122.48,B
2042-03-12,129.3,A
2042-03-13,86.16,C
2042-03-14,84.76,A
2042-03-15,100.3,B
2042-03-16,97.71,B
2042-03-17,82.19,A
2042-03-18,100.14,C
2042-03-19,86.72,A
2042-03-20,106.98,A
2042-03-21,96.41,A
2042-03-22,84.42,A
2042-03-23,81.74,C
2042-03-24,114.14,A
2042-03-25,100.67,B
2042-03-26,126.18,B
2042-03-27,114.05,B
2042-03-28,122.23,A
2042-03-29,118.96,B
2042-03-30,76.5,B
2042-03-31,70.66,A
2042-04-01,96.89,A
2042-04-02,90.2,B
2042-04-03,91.98,B
2042-04-04,128.33,C
2042-04-05,94.08,A
2042-04-06,126.78,C
2042-04-07,96.67,C
2042-04-08,78.5,C
2042-04-09,73.52,B
2042-04-10,127.31,A
2042-04-11,102.68,C
2042-04-12,95.45,C
2042-04-13,125.54,C
2042-04-14,81.07,B
2042-04-15,77.42,C
2042-04-16,71.33,C
2042-04-17,87.04,B
2042-04-18,114.17,A
2042-04-19,127.91,B
2042-04-20,104.01,A
2042-04-21,75.68,B
2042-04-22,82.11,C
2042-04-23,111.41,A
2042-04-24,71.59,A
2042-04-25,123.58,A
2042-04-26,95.99,C
2042-04-27,111.99,C
2042-04-28,99.48,B
2042-04-29,112.76,B
2042-04-30,107.68,B
2042-05-01,84.78,B
2042-05-02,120.02,B
2042-05-03,72.04,C
2042-05-04,95.75,A
2042-05-05,127.24,A
2042-05-06,113.28,B
2042-05-07,116.17,B
2042-05-08,75.06,C
2042-05-09,111.99,B
2042-05-10,78.12,C
2042-05-11,112.35,A
2042-05-12,104.47,C
2042-05-13,91.23,A
2042-05-14,85.69,B
2042-05-15,124.77,A
2042-05-16,93.44,B
2042-05-17,70.84,C
2042-05-18,73.51,B
2042-05-19,113.21,B
2042-05-20,120.77,C
2042-05-21,105.51,C
2042-05-22,83.58,C
2042-05-23,94.49,A
2042-05-24,70.16,A
2042-05-25,114.85,B
2042-05-26,120.79,A
2042-05-27,92.54,C
2042-05-28,125.69,A
2042-05-29,125.8,C
2042-05-30,85.64,C
2042-05-31,113.41,C
2042-06-01,77.65,C
2042-06-02,108.87,A
2042-06-03,94.17,C
2042-06-04,105.52,B
2042-06-05,86.24,A
2042-06-06,111.87,B
2042-06-07,88.77,C
2042-06-08,116.67,C
2042-06-09,105.17,B
2042-06-10,84.84,A
2042-06-11,112.29,B
2042-06-12,90.6,A
2042-06-13,74.7,A
2042-06-14,70.27,C
2042-06-15,109.62,C
2042-06-16,89.61,A
2042-06-17,128.9,B
2042-06-18,121.52,B
2042-06-19,82.42,A
2042-06-20,106.82,A
2042-06-21,97.44,A
2042-06-22,83.79,C
2042-06-23,98.25,C
2042-06-24,94.62,A
2042-06-25,97.85,A
2042-06-26,85.19,C
2042-06-27,102.19,B
2042-06-28,86.33,C
2042-06-29,95.25,B
2042-06-30,81.33,A
2042-07-01,119.93,C
2042-07-02,120.03,B
2042-07-03,117.13,B
2042-07-04,96.92,C
2042-07-05,121.66,A
2042-07-06,100.77,B
2042-07-07,113.43,A
2042-07-08,115.28,B
2042-07-09,80.95,B
2042-07-10,115.06,A
2042-07-11,122.82,C
2042-07-12,91.13,B
2042-07-13,107.67,B
2042-07-14,101.55,B
2042-07-15,90.56,A
2042-07-16,72.48,C
2042-07-17,127.12,B
2042-07-18,90.03,C
2042-07-19,95.17,C
2042-07-20,126.91,C
2042-07-21,99.8,C
2042-07-22,90.85,A
2042-07-23,111.83,C
2042-07-24,81.97,B
2042-07-25,115.4,C
2042-07-26,101.97,C
2042-07-27,110.49,A
2042-07-28,83.91,A
2042-07-29,95.41,B
2042-07-30,115.72,B
2042-07-31,76.58,C
2042-08-01,91.32,C
2042-08-02,86.47,C
2042-08-03,99.6,A
2042-08-04,114.86,A
2042-08-05,71.92,B
2042-08-06,109.64,C
2042-08-07,108.17,A
2042-08-08,96.91,A
2042-08-09,115.18,C
2042-08-10,82.24,A
2042-08-11,112.8,B
2042-08-12,106.64,A
2042-08-13,76.37,C
2042-08-14,86.18,A
2042-08-15,85.49,A
2042-08-16,74.68,B
2042-08-17,113.54,B
2042-08-18,91.42,B
2042-08-19,122.44,C
2042-08-20,88.87,C
2042-08-21,112.45,C
2042-08-22,117.32,A
2042-08-23,79.07,C
2042-08-24,95.18,A
2042-08-25,105.27,A
2042-08-26,107.84,C
2042-08-27,80.68,A
2042-08-28,85.91,C
2042-08-29,76.42,A
2042-08-30,107.54,B
2042-08-31,127.16,B
2042-09-01,118.88,C
2042-09-02,85.87,A
2042-09-03,81.39,A
2042-09-04,118.66,C
2042-09-05,89.78,C
2042-09-06,100.32,A
2042-09-07,91.79,A
2042-09-08,114,B
2042-09-09,74.71,B
2042-09-10,98.58,A
2042-09-11,112.58,A
2042-09-12,94.31,A
2042-09-13,93.31,C
2042-09-14,85.18,B
2042-09-15,101.38,C
2042-09-16,90.38,C
2042-09-17,71.48,A
2042-09-18,122.15,C
2042-09-19,125.55,A
2042-09-20,104.16,A
2042-09-21,85.18,C
2042-09-22,123.41,C
2042-09-23,96.2,C
2042-09-24,110.56,A
2042-09-25,76,C
2042-09-26,127.99,A
2042-09-27,77.25,C
2042-09-28,114.43,C
2042-09-29,105.47,A
2042-09-30,112.33,B
2042-10-01,121.91,A
2042-10-02,87.74,B
2042-10-03,96.88,C
2042-10-04,82.13,A
2042-10-05,79.63,C
2042-10-06,99.67,A
2042-10-07,116.65,A
2042-10-08,127.17,C
2042-10-09,78.9,B
2042-10-10,111.96,B
2042-10-11,70.65,A
2042-10-12,95.42,C
2042-10-13,121.76,A
2042-10-14,105.8,A
2042-10-15,101.02,A
2042-10-16,82.08,C
2042-10-17,91.1,A
2042-10-18,96.19,C
2042-10-19,98.42,B
2042-10-20,93.71,B
2042-10-21,114.94,B
2042-10-22,74.5,A
2042-10-23,81.52,C
2042-10-24,100.08,C
2042-10-25,117.63,C
2042-10-26,107.68,A
2042-10-27,95.75,A
2042-10-28,99.54,C
2042-10-29,121.82,B
2042-10-30,108.27,B
2042-10-31,81.48,C
2042-11-01,105.32,A
2042-11-02,114.38,C
2042-11-03,110.19,C
2042-11-04,114.3,C
2042-11-05,98,C
2042-11-06,80.02,A
2042-11-07,111.3,B
2042-11-08,126.54,A
2042-11-09,108.66,C
2042-11-10,103.57,B
2042-11-11,99.04,C
2042-11-12,97.89,A
2042-11-13,92.08,A
2042-11-14,104.43,B
2042-11-15,76.12,A
2042-11-16,115.1,A
2042-11-17,97.43,C
2042-11-18,128.9,A
2042-11-19,95.16,B
2042-11-20,86.52,C
2042-11-21,82.46,C
2042-11-22,90.01,C
2042-11-23,121.73,B
2042-11-24,104.79,A
2042-11-25,124.32,B
2042-11-26,118.9,C
2042-11-27,119.66,B
2042-11-28,96.41,C
2042-11-29,106.18,B
2042-11-30,89.75,B
2042-12-01,78.24,A
2042-12-02,123.11,B
2042-12-03,70.42,A
2042-12-04,105.61,C
2042-12-05,97.53,C
2042-12-06,120.71,A
2042-12-07,108.54,C
2042-12-08,96.58,C
2042-12-09,93.01,B
2042-12-10,88.61,C
2042-12-11,100.22,B
2042-12-12,111.01,B
2042-12-13,81.97,A
2042-12-14,80.82,C
2042-12-15,93.07,A
2042-12-16,94.26,C
2042-12-17,79.93,C
2042-12-18,109.17,A
2042-12-19,125.29,C
2042-12-20,121.74,C
2042-12-21,117.1,C
2042-12-22,105.59,C
2042-12-23,115.24,B
2042-12-24,74.68,A
2042-12-25,75.87,C
2042-12-26,99.3,A
2042-12-27,85.44,B
2042-12-28,74.96,B
2042-12-29,97.96,B
2042-12-30,85.16,C
2042-12-31,128.72,C
2043-01-01,98.74,B
2043-01-02,101.84,C
2043-01-03,129.04,C
2043-01-04,76.99,B
2043-01-05,115.35,B
2043-01-06,113.98,B
2043-01-07,82.28,C
2043-01-08,125.72,C
2043-01-09,114.93,B
2043-01-10,127.21,A
2043-01-11,119.12,B
2043-01-12,107.3,B
2043-01-13,105.67,C
2043-01-14,106.38,A
2043-01-15,105.53,B
2043-01-16,107.72,C
2043-01-17,113.46,A
2043-01-18,84.23,A
2043-01-19,96.37,C
2043-01-20,110.88,A
2043-01-21,126.5,C
2043-01-22,70.42,C
2043-01-23,86.47,B
2043-01-24,78.1,A
2043-01-25,111.2,C
2043-01-26,108.01,C
2043-01-27,71.32,C
2043-01-28,121.51,C
2043-01-29,113.63,A
2043-01-30,93.92,A
2043-01-31,90.81,A
2043-02-01,117.56,A
2043-02-02,122.4,C
2043-02-03,122.96,A
2043-02-04,103.02,C
2043-02-05,86.43,C
2043-02-06,121.18,C
2043-02-07,80.81,A
2043-02-08,106.88,B
2043-02-09,77.35,C
2043-02-10,111.45,A
2043-02-11,91.04,C
2043-02-12,124.34,C
2043-02-13,121.89,C
2043-02-14,84.96,B
2043-02-15,101.03,A
2043-02-16,91.73,B
2043-02-17,116.67,C
2043-02-18,125.22,C
2043-02-19,76.77,B
2043-02-20,116.05,A
2043-02-21,114.69,A
2043-02-22,98.73,B
2043-02-23,121.92,A
2043-02-24,110.59,C
2043-02-25,84.57,A
2043-02-26,70.68,B
2043-02-27,98.04,A
2043-02-28,113.72,C
2043-03-01,88.67,C
2043-03-02,128.88,A
2043-03-03,120.84,A
2043-03-04,80.04,C
2043-03-05,107.55,A
2043-03-06,73.05,A
2043-03-07,81.13,C
2043-03-08,101.36,C
2043-03-09,80.6,B
2043-03-10,103.98,B
2043-03-11,91.64,A
2043-03-12,72.7,C
2043-03-13,81.46,B
2043-03-14,78.22,B
2043-03-15,87.65,C
2043-03-16,73.35,C
2043-03-17,78.03,C
2043-03-18,98.75,A
2043-03-19,96.81,C
2043-03-20,81.45,B
2043-03-21,120.1,B
2043-03-22,71.18,B
2043-03-23,78.56,B
2043-03-24,104.04,B
2043-03-25,104.15,A
2043-03-26,86.67,C
2043-03-27,98.16,B
2043-03-28,105.55,A
2043-03-29,125.08,A
2043-03-30,119.45,B
2043-03-31,72.02,C
2043-04-01,110.44,C
2043-04-02,86.44,A
2043-04-03,81.04,A
2043-04-04,90.72,B
2043-04-05,84.84,B
2043-04-06,97.71,C
2043-04-07,100.8,C
2043-04-08,84.43,B
2043-04-09,101.72,C
2043-04-10,125.76,C
2043-04-11,121.37,C
2043-04-12,107.8,A
2043-04-13,86.38,C
2043-04-14,92.48,B
2043-04-15,83.91,A
2043-04-16,125.69,C
2043-04-17,102.43,A
2043-04-18,120.2,A
2043-04-19,85.69,C
2043-04-20,80.48,B
2043-04-21,74.38,A
2043-04-22,74.19,C
2043-04-23,91.17,B
2043-04-24,122.03,C
2043-04-25,118.63,B
2043-04-26,116.88,C
2043-04-27,95.28,A
2043-04-28,123.14,C
2043-04-29,75.28,A
2043-04-30,72.14,B
2043-05-01,120.61,C
2043-05-02,78.46,A
2043-05-03,99.76,B
2043-05-04,97.1,B
2043-05-05,70.81,C
2043-05-06,84.88,C
2043-05-07,109.45,B
2043-05-08,108.74,B
2043-05-09,124.43,C
2043-05-10,123.3,C
2043-05-11,123.18,B
2043-05-12,107.06,C
2043-05-13,91.33,C
2043-05-14,95.14,A
2043-05-15,82.44,A
2043-05-16,82.82,A
2043-05-17,117.91,C
2043-05-18,100.33,A
2043-05-19,73.33,C
2043-05-20,91.45,C
2043-05-21,71.53,B
2043-05-22,113.73,C
2043-05-23,79.63,A
2043-05-24,90.07,C
2043-05-25,110.17,A
2043-05-26,117.39,A
2043-05-27,78.67,A
2043-05-28,102.66,A
2043-05-29,87.97,A
2043-05-30,115.29,B
2043-05-31,82.16,A
2043-06-01,82.77,C
2043-06-02,113.51,A
2043-06-03,123.77,C
2043-06-04,74.49,B
2043-06-05,106.26,C
2043-06-06,95.15,A
2043-06-07,116.21,B
2043-06-08,124.21,C
2043-06-09,109.76,A
2043-06-10,106.11,B
2043-06-11,103.36,C
2043-06-12,91,C
2043-06-13,75.04,B
2043-06-14,81.99,A
2043-06-15,121.39,C
2043-06-16,82.27,C
2043-06-17,101.72,C
2043-06-18,84.05,C
2043-06-19,78.79,A
2043-06-20,81.43,B
2043-06-21,115.97,A
2043-06-22,107.3,C
2043-06-23,123.54,C
2043-06-24,98.18,A
2043-06-25,88.45,B
2043-06-26,109.3,B
2043-06-27,127.48,B
2043-06-28,110.21,A
2043-06-29,101.43,C
2043-06-30,126.12,B
2043-07-01,112.82,C
2043-07-02,108,C
2043-07-03,114.59,B
2043-07-04,107.7,C
2043-07-05,82.31,A
2043-07-06,105.98,B
2043-07-07,74.71,A
2043-07-08,118.71,B
2043-07-09,91.59,B
2043-07-10,70.59,A
2043-07-11,75.34,A
2043-07-12,129.21,A
2043-07-13,74.96,C
2043-07-14,120.38,C
2043-07-15,77.76,A
2043-07-16,89.87,A
2043-07-17,82.34,C
2043-07-18,112.44,C
2043-07-19,102.78,C
2043-07-20,75.93,A
2043-07-21,91.55,B
2043-07-22,123.99,A
2043-07-23,127.22,A
2043-07-24,94.45,C
2043-07-25,118.77,A
2043-07-26,122.29,A
2043-07-27,118.78,C
2043-07-28,84.9,B
2043-07-29,117.62,A
2043-07-30,117.04,A
2043-07-31,116.92,C
2043-08-01,120.48,A
2043-08-02,113.04,A
2043-08-03,88.95,A
2043-08-04,98.4,C
2043-08-05,119.79,B
2043-08-06,94.54,C
2043-08-07,114.24,B
2043-08-08,81.69,C
2043-08-09,90.97,C
2043-08-10,88.66,A
2043-08-11,75.47,C
2043-08-12,77.88,A
2043-08-13,100.63,B
2043-08-14,106.28,A
2043-08-15,81.52,A
2043-08-16,128.27,A
2043-08-17,99.33,B
2043-08-18,109.45,C
2043-08-19,102.51,C
2043-08-20,119.06,A
2043-08-21,88.23,C
2043-08-22,97.84,A
2043-08-23,106.42,A
2043-08-24,76.09,B
2043-08-25,95.44,A
2043-08-26,128.85,C
2043-08-27,112.81,C
2043-08-28,107.99,A
2043-08-29,74.25,B
2043-08-30,115.94,C
2043-08-31,107.25,B
2043-09-01,108.05,B
2043-09-02,108.02,B
2043-09-03,85.01,A
2043-09-04,125.95,B
2043-09-05,81.15,C
2043-09-06,77.88,A
2043-09-07,115.52,A
2043-09-08,92.29,C
2043-09-09,112.5,B
2043-09-10,85.92,C
2043-09-11,109.87,A
2043-09-12,84.13,A
2043-09-13,91.64,C
2043-09-14,70.11,B
2043-09-15,107.6,A
2043-09-16,124.71,C
2043-09-17,103.68,C
2043-09-18,91.15,C
2043-09-19,107.97,A
2043-09-20,119.43,C
2043-09-21,113.54,C
2043-09-22,122.81,A
2043-09-23,112.21,B
2043-09-24,127.66,B
2043-09-25,108.06,A
2043-09-26,111.62,A
2043-09-27,111.02,C
2043-09-28,113.22,B
2043-09-29,92.69,B
2043-09-30,128.44,B
2043-10-01,76.04,A
2043-10-02,122.23,A
2043-10-03,115.61,A
2043-10-04,104.06,C
2043-10-05,115.12,B
2043-10-06,83.91,B
2043-10-07,106.75,A
2043-10-08,83.24,C
2043-10-09,84.75,C
2043-10-10,95.97,C
2043-10-11,118.51,B
2043-10-12,71.04,B
2043-10-13,96.77,B
2043-10-14,81.11,C
2043-10-15,81.91,C
2043-10-16,98.33,A
2043-10-17,87.89,B
2043-10-18,123.9,B
2043-10-19,73.37,C
2043-10-20,102.92,B
2043-10-21,71.02,A
2043-10-22,116.6,A
2043-10-23,128.45,A
2043-10-24,113,B
2043-10-25,97.23,C
2043-10-26,85.74,B
2043-10-27,73.87,A
2043-10-28,110.34,B
2043-10-29,85.82,B
2043-10-30,106,A
2043-10-31,74.64,C
2043-11-01,108.47,C
2043-11-02,72.94,A
2043-11-03,78.27,A
2043-11-04,92.09,C
2043-11-05,110.89,B
2043-11-06,92.67,C
2043-11-07,115.55,C
2043-11-08,111.79,C
2043-11-09,96.79,A
2043-11-10,121.95,C
2043-11-11,95.99,A
2043-11-12,104.92,A
2043-11-13,74.25,A
2043-11-14,110.25,A
2043-11-15,80.87,B
2043-11-16,84.05,B
2043-11-17,91.81,B
2043-11-18,98.8,C
2043-11-19,73.86,C
2043-11-20,77.19,B
2043-11-21,72.95,C
2043-11-22,88.07,C
2043-11-23,74.43,A
2043-11-24,96.33,C
2043-11-25,125.87,B
2043-11-26,70.21,B
